label,frame_num,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
J,10,0.2744913399219513,0.7229995727539062,-2.569010177921882e-07,0.31990954279899597,0.7078316807746887,-0.044752128422260284,0.3448638319969177,0.6311001777648926,-0.06370056420564651,0.30770090222358704,0.5457454323768616,-0.0765872448682785,0.2667679786682129,0.5060855746269226,-0.08053488284349442,0.3746446371078491,0.5027487874031067,-0.032844722270965576,0.3583129346370697,0.44681215286254883,-0.0613279715180397,0.3457547426223755,0.5303622484207153,-0.07486969232559204,0.3533801734447479,0.560531735420227,-0.0809696689248085,0.3358769118785858,0.4751207232475281,-0.022565199062228203,0.3232184052467346,0.4287213981151581,-0.05169154331088066,0.31193676590919495,0.5276833176612854,-0.05486578494310379,0.32308411598205566,0.5459343194961548,-0.05183372274041176,0.29722803831100464,0.4666979908943176,-0.0192814189940691,0.286361962556839,0.4220888018608093,-0.05026328191161156,0.28342175483703613,0.5050961375236511,-0.04625226557254791,0.29341694712638855,0.5418120622634888,-0.036024775356054306,0.2601354718208313,0.4625812768936157,-0.01981019414961338,0.25251305103302,0.367959588766098,-0.0372159443795681,0.24462975561618805,0.31041228771209717,-0.038308728486299515,0.24323365092277527,0.2472509741783142,-0.035758983343839645
J,11,0.27905043959617615,0.7169923186302185,-2.2920818310012692e-07,0.32097116112709045,0.7061188220977783,-0.04783003777265549,0.3443065881729126,0.6365833282470703,-0.06948170065879822,0.30408602952957153,0.554472804069519,-0.08383390307426453,0.26232531666755676,0.5141453146934509,-0.0886470302939415,0.37330928444862366,0.49933677911758423,-0.04250657185912132,0.35001322627067566,0.4483955502510071,-0.07317324727773666,0.34095385670661926,0.5361267924308777,-0.08766422420740128,0.3503001928329468,0.5640519857406616,-0.09497695416212082,0.3344840407371521,0.4697566032409668,-0.031070128083229065,0.3121887445449829,0.43220072984695435,-0.06203126534819603,0.3066679835319519,0.5348483920097351,-0.06467465311288834,0.32333627343177795,0.5483322143554688,-0.06200633943080902,0.2946246564388275,0.46404802799224854,-0.026513680815696716,0.2777732312679291,0.42336219549179077,-0.058815762400627136,0.27941644191741943,0.5079333782196045,-0.05296707898378372,0.2953730523586273,0.5400038957595825,-0.042391546070575714,0.25624725222587585,0.4621213972568512,-0.026113901287317276,0.24261924624443054,0.37425631284713745,-0.04676206037402153,0.2295045703649521,0.3215377926826477,-0.048669278621673584,0.2238038033246994,0.25894761085510254,-0.046685099601745605
J,12,0.28236815333366394,0.7154840230941772,-2.160737437861826e-07,0.32284751534461975,0.7091289162635803,-0.04936334118247032,0.3488069772720337,0.6437339782714844,-0.07269661128520966,0.3075913190841675,0.5681028962135315,-0.08786152303218842,0.2645910382270813,0.5291321277618408,-0.09403150528669357,0.3714452385902405,0.49400946497917175,-0.04798830673098564,0.34945157170295715,0.45890551805496216,-0.07952100783586502,0.34470343589782715,0.5444964170455933,-0.09477584809064865,0.35155677795410156,0.570239245891571,-0.10274964570999146,0.3312264680862427,0.46582886576652527,-0.03538864850997925,0.3124861717224121,0.4416177570819855,-0.06358635425567627,0.30984213948249817,0.5422510504722595,-0.06516668200492859,0.32335364818573,0.5496507287025452,-0.06344851106405258,0.2903507351875305,0.46336957812309265,-0.029539326205849648,0.2749693989753723,0.4298286736011505,-0.059057947248220444,0.27977824211120605,0.5114490389823914,-0.0528455451130867,0.2948346436023712,0.5386353731155396,-0.04403017461299896,0.25113698840141296,0.46645042300224304,-0.027886148542165756,0.23554521799087524,0.387457937002182,-0.04871991649270058,0.21989977359771729,0.3412182927131653,-0.05139751732349396,0.2100105881690979,0.2798593044281006,-0.05082482099533081
J,13,0.2888534963130951,0.7116801142692566,-2.037482005334823e-07,0.327152281999588,0.7093448042869568,-0.05123880133032799,0.35190898180007935,0.6506208777427673,-0.07630385458469391,0.30817314982414246,0.5805757641792297,-0.09231602400541306,0.2626645267009735,0.5449780225753784,-0.09961370378732681,0.3762262463569641,0.48880845308303833,-0.05167899280786514,0.34565499424934387,0.4696304202079773,-0.08327771723270416,0.3423543870449066,0.5531432032585144,-0.1001153364777565,0.3502994179725647,0.5770825743675232,-0.109840527176857,0.3351386785507202,0.4576018750667572,-0.03824922814965248,0.3073180913925171,0.45444393157958984,-0.06442641466856003,0.307360976934433,0.552797257900238,-0.06691847741603851,0.32277852296829224,0.5568145513534546,-0.06715009361505508,0.2931928336620331,0.45989733934402466,-0.031255993992090225,0.27079111337661743,0.44305676221847534,-0.05897121503949165,0.27702024579048157,0.5213412642478943,-0.053122010082006454,0.29397818446159363,0.5449215173721313,-0.04594425484538078,0.25323158502578735,0.4700053334236145,-0.028616584837436676,0.23403213918209076,0.404672235250473,-0.05002468079328537,0.21441638469696045,0.3665437698364258,-0.052890799939632416,0.2005404829978943,0.3114511966705322,-0.05264370143413544
J,14,0.2929592728614807,0.7073714137077332,-1.989279923009235e-07,0.3294692635536194,0.7092016935348511,-0.04861222580075264,0.35368895530700684,0.6546233296394348,-0.07273348420858383,0.30937260389328003,0.5881534218788147,-0.08847086131572723,0.2625522017478943,0.5520282983779907,-0.0968344509601593,0.3750765025615692,0.48950865864753723,-0.04714059457182884,0.34490299224853516,0.47938355803489685,-0.07651582360267639,0.3425699770450592,0.5571264624595642,-0.09373103082180023,0.35000306367874146,0.5785837173461914,-0.10420355945825577,0.336513876914978,0.45467668771743774,-0.03478631377220154,0.30651962757110596,0.46153903007507324,-0.05878492444753647,0.3079955577850342,0.554000735282898,-0.06246308237314224,0.3225662112236023,0.5580165982246399,-0.06368464976549149,0.29551300406455994,0.4571545124053955,-0.028454124927520752,0.2713274359703064,0.4527050256729126,-0.05504173785448074,0.27907490730285645,0.52801513671875,-0.05106503888964653,0.2956092059612274,0.5499469041824341,-0.045213643461465836,0.2548019587993622,0.46932464838027954,-0.02608570083975792,0.23198656737804413,0.411064088344574,-0.04783174768090248,0.21172568202018738,0.37705719470977783,-0.051362358033657074,0.19706779718399048,0.32701629400253296,-0.05138517916202545
J,15,0.2919127941131592,0.7006078362464905,-2.1725817589413055e-07,0.3322783410549164,0.7083812952041626,-0.044927265495061874,0.3544958233833313,0.6660761833190918,-0.06877455115318298,0.3118228614330292,0.615908145904541,-0.085225410759449,0.26593077182769775,0.5928465723991394,-0.09515833109617233,0.37191325426101685,0.4926542043685913,-0.045302748680114746,0.34802573919296265,0.49588409066200256,-0.07285607606172562,0.34448906779289246,0.5696897506713867,-0.0893188863992691,0.3478231430053711,0.584527850151062,-0.0996227115392685,0.3373534679412842,0.4579032063484192,-0.03445974737405777,0.31019827723503113,0.47556471824645996,-0.056701187044382095,0.31307077407836914,0.5664069652557373,-0.05889064446091652,0.3241789937019348,0.5674827098846436,-0.05919058620929718,0.2994805574417114,0.45937132835388184,-0.029202649369835854,0.27409860491752625,0.4632757902145386,-0.05405772849917412,0.28421029448509216,0.5417813658714294,-0.04959813505411148,0.2986075282096863,0.5622066855430603,-0.04398074746131897,0.26148521900177,0.4707793593406677,-0.027649743482470512,0.23132909834384918,0.4213651716709137,-0.0494089238345623,0.21034222841262817,0.3947063088417053,-0.05356006324291229,0.19337669014930725,0.34704428911209106,-0.05421008914709091
J,16,0.29753804206848145,0.6949224472045898,-1.9790445549006108e-07,0.3377443253993988,0.698935866355896,-0.04109663888812065,0.3608461320400238,0.6719540357589722,-0.06776992976665497,0.3276345729827881,0.6419312953948975,-0.08831187337636948,0.29010024666786194,0.6441196203231812,-0.10358139127492905,0.37863224744796753,0.48267364501953125,-0.04955946281552315,0.3525194525718689,0.5164666771888733,-0.07700525224208832,0.347430944442749,0.5874506831169128,-0.09202871471643448,0.35122063755989075,0.6083652973175049,-0.10130850970745087,0.3399497866630554,0.4589109420776367,-0.043813060969114304,0.31650832295417786,0.4998725950717926,-0.0679374635219574,0.31720179319381714,0.5824020504951477,-0.07119578123092651,0.32585424184799194,0.5889266133308411,-0.07245979458093643,0.29755380749702454,0.4726756811141968,-0.04261399060487747,0.2765026092529297,0.49544239044189453,-0.07091588526964188,0.28553956747055054,0.567965567111969,-0.07096636295318604,0.2981293797492981,0.5861605405807495,-0.0682256668806076,0.25851839780807495,0.4983915686607361,-0.044268202036619186,0.23212704062461853,0.4592795670032501,-0.06681036204099655,0.210402250289917,0.4342336356639862,-0.07129617035388947,0.19117729365825653,0.3866555988788605,-0.0727601945400238
J,17,0.29897281527519226,0.70985347032547,-1.7453662337629794e-07,0.33997347950935364,0.7208568453788757,-0.049321409314870834,0.36444827914237976,0.6883149743080139,-0.07855561375617981,0.3185867369174957,0.6434504389762878,-0.09922419488430023,0.27433857321739197,0.6232925057411194,-0.1137220561504364,0.3828997015953064,0.501818060874939,-0.05826610326766968,0.35102182626724243,0.5367841720581055,-0.08857733011245728,0.3489522337913513,0.6025370955467224,-0.10444808006286621,0.35664796829223633,0.6122010350227356,-0.1143486276268959,0.3432513475418091,0.4720905125141144,-0.04774048551917076,0.3137402832508087,0.517896831035614,-0.07370433211326599,0.31689542531967163,0.5988190770149231,-0.07777541130781174,0.32849031686782837,0.6000291705131531,-0.07964840531349182,0.30114850401878357,0.4837527871131897,-0.04214763641357422,0.27605462074279785,0.5093845725059509,-0.07223585247993469,0.28515854477882385,0.579708456993103,-0.07116838544607162,0.29889366030693054,0.59342360496521,-0.06746164709329605,0.26228436827659607,0.5075088739395142,-0.040027257055044174,0.23802408576011658,0.4852302074432373,-0.06466122716665268,0.21896010637283325,0.47168609499931335,-0.06910348683595657,0.20063179731369019,0.4350622296333313,-0.06967499852180481
J,18,0.30294039845466614,0.701209545135498,-1.4671650205855258e-07,0.3406928479671478,0.7158893346786499,-0.046415235847234726,0.363697350025177,0.6903356909751892,-0.07484295219182968,0.3216046094894409,0.6549850702285767,-0.09534598141908646,0.2821803092956543,0.6432332992553711,-0.11029037833213806,0.38460612297058105,0.5125119686126709,-0.05689581111073494,0.35355523228645325,0.5498523712158203,-0.08709684014320374,0.3501167297363281,0.6136242747306824,-0.10295774787664413,0.3562002182006836,0.625443160533905,-0.11265897750854492,0.3456209599971771,0.48254844546318054,-0.047978464514017105,0.3178567588329315,0.5292466878890991,-0.07398565113544464,0.32120364904403687,0.6082971096038818,-0.07743086665868759,0.3325174152851105,0.6111845970153809,-0.07865133881568909,0.30355870723724365,0.49315303564071655,-0.04383222758769989,0.28018179535865784,0.5220107436180115,-0.07456935197114944,0.29019519686698914,0.5918869376182556,-0.07378131151199341,0.3040386140346527,0.6055524945259094,-0.07008495181798935,0.26471230387687683,0.5160731077194214,-0.042822591960430145,0.23949643969535828,0.49885931611061096,-0.06756671518087387,0.2199675440788269,0.48930880427360535,-0.07164772599935532,0.20172575116157532,0.45390039682388306,-0.07209024578332901
J,19,0.3101363182067871,0.707451581954956,-1.2099650348318391e-07,0.3475401997566223,0.7168058156967163,-0.044375792145729065,0.37128639221191406,0.700933575630188,-0.07581968605518341,0.34337112307548523,0.680227518081665,-0.10006941854953766,0.31113919615745544,0.6859767436981201,-0.11960183084011078,0.3860246539115906,0.5117613077163696,-0.061212509870529175,0.36197882890701294,0.5615073442459106,-0.09251758456230164,0.35842669010162354,0.6283900737762451,-0.10863635689020157,0.36247292160987854,0.6391517519950867,-0.11890191584825516,0.3473096191883087,0.4894292652606964,-0.054587505757808685,0.3265856206417084,0.5432311296463013,-0.08108766376972198,0.32792049646377563,0.6212460398674011,-0.08359794318675995,0.33627966046333313,0.6202309727668762,-0.08488962054252625,0.3055375814437866,0.5037257075309753,-0.05233633890748024,0.288463830947876,0.5408706068992615,-0.08180747926235199,0.297627717256546,0.6067637801170349,-0.08061628043651581,0.30884993076324463,0.6150932908058167,-0.07796712964773178,0.26935771107673645,0.5307707190513611,-0.0532064214348793,0.24166297912597656,0.524066150188446,-0.07745809108018875,0.22317634522914886,0.5175015926361084,-0.08217800408601761,0.20674777030944824,0.4809383153915405,-0.0839882493019104
J,20,0.3144773840904236,0.7199350595474243,-1.829810258868747e-07,0.35254600644111633,0.7315232157707214,-0.04040629044175148,0.378521591424942,0.7210507392883301,-0.06934602558612823,0.3474908471107483,0.700790524482727,-0.09184074401855469,0.3103291988372803,0.6947004199028015,-0.10961872339248657,0.3907889127731323,0.5209046602249146,-0.05776441469788551,0.3710073232650757,0.5832077264785767,-0.08994076400995255,0.3662088215351105,0.6464211940765381,-0.1053837388753891,0.37103909254074097,0.6538131237030029,-0.11477205157279968,0.3513264060020447,0.4985162913799286,-0.0535949170589447,0.33663466572761536,0.5643861889839172,-0.08260927349328995,0.3360733985900879,0.635619044303894,-0.08652424067258835,0.3443174362182617,0.6331819891929626,-0.088126040995121,0.309074342250824,0.5157150626182556,-0.05352199822664261,0.29617732763290405,0.5616747140884399,-0.08545053005218506,0.30247676372528076,0.62486332654953,-0.08535624295473099,0.3126350939273834,0.6300246715545654,-0.0825062096118927,0.27420157194137573,0.548032820224762,-0.05615483969449997,0.25114327669143677,0.5542564988136292,-0.082257941365242,0.23322933912277222,0.5534769892692566,-0.08770627528429031,0.21694624423980713,0.5220837593078613,-0.08903718739748001
